algorithm_name,size,mutation_probs=0.3,mutation_probs=0.6,mutation_probs=0.9
genetic_algorithm,100,7519.0,9997.0,10723.0
genetic_algorithm,100,7519.0,9997.0,10725.0
genetic_algorithm,100,7519.0,9997.0,10725.0
genetic_algorithm,100,7519.0,9997.0,10725.0
genetic_algorithm,100,7519.0,9997.0,10725.0
genetic_algorithm,100,7519.0,9997.0,10725.0
genetic_algorithm,100,7519.0,9997.0,10725.0
genetic_algorithm,100,7519.0,9997.0,10728.0
genetic_algorithm,100,7519.0,9997.0,10728.0
genetic_algorithm,100,7519.0,9997.0,10728.0
genetic_algorithm,100,7519.0,9997.0,10728.0
genetic_algorithm,100,7519.0,9997.0,10728.0
genetic_algorithm,100,7519.0,9997.0,10730.0
genetic_algorithm,100,7519.0,9997.0,10730.0
genetic_algorithm,100,7521.0,9998.0,10730.0
genetic_algorithm,100,7522.0,9998.0,10730.0
genetic_algorithm,100,7524.0,9999.0,10731.0
genetic_algorithm,100,7524.0,9999.0,10731.0
genetic_algorithm,100,7524.0,9999.0,10731.0
genetic_algorithm,100,7524.0,10000.0,10732.0
genetic_algorithm,100,7524.0,10000.0,10732.0
genetic_algorithm,100,7526.0,10001.0,10733.0
genetic_algorithm,100,7532.0,10003.0,10736.0
genetic_algorithm,100,7532.0,10003.0,10736.0
genetic_algorithm,100,7532.0,10003.0,10736.0
genetic_algorithm,100,7532.0,10007.0,10737.0
genetic_algorithm,100,7533.0,10008.0,10737.0
genetic_algorithm,100,7533.0,10008.0,10737.0
genetic_algorithm,100,7533.0,10008.0,10737.0
genetic_algorithm,100,7533.0,10008.0,10737.0
genetic_algorithm,100,7533.0,10008.0,10737.0
genetic_algorithm,100,7535.0,10008.0,10737.0
genetic_algorithm,100,7535.0,10009.0,10738.0
genetic_algorithm,100,7535.0,10009.0,10738.0
genetic_algorithm,100,7535.0,10009.0,10738.0
genetic_algorithm,100,7541.0,10011.0,10739.0
genetic_algorithm,100,7541.0,10011.0,10739.0
genetic_algorithm,100,7541.0,10011.0,10739.0
genetic_algorithm,100,7541.0,10013.0,10744.0
genetic_algorithm,100,7541.0,10015.0,10745.0
genetic_algorithm,100,7541.0,10018.0,10746.0
genetic_algorithm,100,7541.0,10019.0,10746.0
genetic_algorithm,100,7541.0,10019.0,10746.0
genetic_algorithm,100,7541.0,10019.0,10746.0
genetic_algorithm,100,7541.0,10019.0,10746.0
genetic_algorithm,100,7541.0,10019.0,10746.0
genetic_algorithm,100,7541.0,10020.0,10746.0
genetic_algorithm,100,7541.0,10020.0,10746.0
genetic_algorithm,100,7541.0,10020.0,10746.0
genetic_algorithm,100,7541.0,10020.0,10746.0
genetic_algorithm,100,7541.0,10021.0,10752.0
genetic_algorithm,100,7541.0,10021.0,10752.0
genetic_algorithm,100,7541.0,10021.0,10752.0
genetic_algorithm,100,7541.0,10021.0,10752.0
genetic_algorithm,100,7541.0,10021.0,10752.0
genetic_algorithm,100,7541.0,10021.0,10752.0
genetic_algorithm,100,7542.0,10024.0,10753.0
genetic_algorithm,100,7544.0,10025.0,10754.0
genetic_algorithm,100,7545.0,10027.0,10754.0
genetic_algorithm,100,7545.0,10027.0,10754.0
genetic_algorithm,100,7545.0,10027.0,10754.0
genetic_algorithm,100,7545.0,10027.0,10754.0
genetic_algorithm,100,7545.0,10028.0,10755.0
genetic_algorithm,100,7545.0,10028.0,10755.0
genetic_algorithm,100,7545.0,10029.0,10755.0
genetic_algorithm,100,7545.0,10029.0,10755.0
genetic_algorithm,100,7545.0,10029.0,10755.0
genetic_algorithm,100,7547.0,10030.0,10756.0
genetic_algorithm,100,7549.0,10031.0,10756.0
genetic_algorithm,100,7549.0,10032.0,10756.0
genetic_algorithm,100,7549.0,10032.0,10756.0
genetic_algorithm,100,7549.0,10032.0,10756.0
genetic_algorithm,100,7549.0,10032.0,10756.0
genetic_algorithm,100,7549.0,10033.0,10757.0
genetic_algorithm,100,7549.0,10034.0,10757.0
genetic_algorithm,100,7550.0,10034.0,10758.0
genetic_algorithm,100,7550.0,10034.0,10760.0
genetic_algorithm,100,7550.0,10034.0,10760.0
genetic_algorithm,100,7550.0,10034.0,10760.0
genetic_algorithm,100,7550.0,10034.0,10760.0
genetic_algorithm,100,7554.0,10036.0,10761.0
genetic_algorithm,100,7554.0,10036.0,10761.0
genetic_algorithm,100,7554.0,10036.0,10761.0
genetic_algorithm,100,7554.0,10036.0,10761.0
genetic_algorithm,100,7554.0,10036.0,10765.0
genetic_algorithm,100,7554.0,10041.0,10766.0
genetic_algorithm,100,7554.0,10042.0,10767.0
genetic_algorithm,100,7554.0,10042.0,10767.0
genetic_algorithm,100,7554.0,10042.0,10767.0
genetic_algorithm,100,7554.0,10042.0,10767.0
genetic_algorithm,100,7554.0,10042.0,10767.0
genetic_algorithm,100,7554.0,10042.0,10767.0
genetic_algorithm,100,7554.0,10042.0,10767.0
genetic_algorithm,100,7554.0,10045.0,10768.0
genetic_algorithm,100,7554.0,10045.0,10768.0
genetic_algorithm,100,7554.0,10045.0,10768.0
genetic_algorithm,100,7554.0,10045.0,10768.0
genetic_algorithm,100,7554.0,10045.0,10768.0
genetic_algorithm,100,7555.0,10046.0,10768.0
genetic_algorithm,100,7555.0,10046.0,10768.0
genetic_algorithm,100,7558.0,10049.0,10769.0
genetic_algorithm,100,7558.0,10049.0,10769.0
genetic_algorithm,100,7558.0,10049.0,10771.0
genetic_algorithm,100,7559.0,10049.0,10771.0
genetic_algorithm,100,7559.0,10049.0,10771.0
genetic_algorithm,100,7559.0,10051.0,10773.0
genetic_algorithm,100,7561.0,10055.0,10774.0
genetic_algorithm,100,7561.0,10055.0,10774.0
genetic_algorithm,100,7563.0,10061.0,10776.0
genetic_algorithm,100,7563.0,10061.0,10776.0
genetic_algorithm,100,7563.0,10061.0,10776.0
genetic_algorithm,100,7563.0,10061.0,10776.0
genetic_algorithm,100,7564.0,10063.0,10777.0
genetic_algorithm,100,7564.0,10063.0,10778.0
genetic_algorithm,100,7564.0,10063.0,10778.0
genetic_algorithm,100,7564.0,10066.0,10785.0
genetic_algorithm,100,7564.0,10066.0,10789.0
genetic_algorithm,100,7564.0,10066.0,10789.0
genetic_algorithm,100,7567.0,10068.0,10792.0
genetic_algorithm,100,7567.0,10068.0,10792.0
genetic_algorithm,100,7567.0,10068.0,10792.0
genetic_algorithm,100,7567.0,10068.0,10793.0
genetic_algorithm,100,7567.0,10068.0,10793.0
genetic_algorithm,100,7567.0,10068.0,10793.0
genetic_algorithm,100,7567.0,10069.0,10793.0
genetic_algorithm,100,7567.0,10069.0,10793.0
genetic_algorithm,100,7567.0,10070.0,10793.0
genetic_algorithm,100,7567.0,10070.0,10793.0
genetic_algorithm,100,7567.0,10073.0,10794.0
genetic_algorithm,100,7567.0,10073.0,10794.0
genetic_algorithm,100,7567.0,10073.0,10794.0
genetic_algorithm,100,7567.0,10073.0,10797.0
genetic_algorithm,100,7567.0,10073.0,10797.0
genetic_algorithm,100,7568.0,10074.0,10797.0
genetic_algorithm,100,7568.0,10077.0,10798.0
genetic_algorithm,100,7568.0,10077.0,10798.0
genetic_algorithm,100,7568.0,10077.0,10798.0
genetic_algorithm,100,7568.0,10077.0,10798.0
genetic_algorithm,100,7569.0,10077.0,10798.0
genetic_algorithm,100,7570.0,10078.0,10800.0
genetic_algorithm,100,7570.0,10078.0,10800.0
genetic_algorithm,100,7570.0,10078.0,10800.0
genetic_algorithm,100,7572.0,10079.0,10800.0
genetic_algorithm,100,7572.0,10083.0,10801.0
genetic_algorithm,100,7572.0,10083.0,10801.0
genetic_algorithm,100,7573.0,10083.0,10801.0
genetic_algorithm,100,7573.0,10083.0,10801.0
genetic_algorithm,100,7574.0,10083.0,10801.0
genetic_algorithm,100,7575.0,10084.0,10802.0
genetic_algorithm,100,7575.0,10084.0,10802.0
genetic_algorithm,100,7578.0,10087.0,10803.0
genetic_algorithm,100,7578.0,10090.0,10804.0
genetic_algorithm,100,7578.0,10090.0,10804.0
genetic_algorithm,100,7578.0,10090.0,10804.0
genetic_algorithm,100,7578.0,10090.0,10804.0
genetic_algorithm,100,7578.0,10090.0,10804.0
genetic_algorithm,100,7578.0,10090.0,10804.0
genetic_algorithm,100,7578.0,10090.0,10807.0
genetic_algorithm,100,7578.0,10090.0,10807.0
genetic_algorithm,100,7578.0,10090.0,10807.0
genetic_algorithm,100,7578.0,10090.0,10807.0
genetic_algorithm,100,7578.0,10090.0,10814.0
genetic_algorithm,100,7578.0,10090.0,10814.0
genetic_algorithm,100,7580.0,10091.0,10814.0
genetic_algorithm,100,7580.0,10091.0,10815.0
genetic_algorithm,100,7581.0,10091.0,10815.0
genetic_algorithm,100,7581.0,10092.0,10815.0
genetic_algorithm,100,7581.0,10092.0,10815.0
genetic_algorithm,100,7581.0,10093.0,10816.0
genetic_algorithm,100,7581.0,10093.0,10816.0
genetic_algorithm,100,7581.0,10093.0,10816.0
genetic_algorithm,100,7581.0,10093.0,10816.0
genetic_algorithm,100,7581.0,10093.0,10816.0
genetic_algorithm,100,7581.0,10095.0,10816.0
genetic_algorithm,100,7582.0,10095.0,10820.0
genetic_algorithm,100,7582.0,10097.0,10820.0
genetic_algorithm,100,7582.0,10097.0,10820.0
genetic_algorithm,100,7582.0,10097.0,10820.0
genetic_algorithm,100,7582.0,10097.0,10820.0
genetic_algorithm,100,7582.0,10097.0,10820.0
genetic_algorithm,100,7582.0,10097.0,10820.0
genetic_algorithm,100,7583.0,10097.0,10821.0
genetic_algorithm,100,7587.0,10099.0,10821.0
genetic_algorithm,100,7587.0,10099.0,10827.0
genetic_algorithm,100,7587.0,10099.0,10827.0
genetic_algorithm,100,7587.0,10099.0,10827.0
genetic_algorithm,100,7587.0,10100.0,10827.0
genetic_algorithm,100,7587.0,10100.0,10827.0
genetic_algorithm,100,7587.0,10100.0,10827.0
genetic_algorithm,100,7587.0,10100.0,10827.0
genetic_algorithm,100,7587.0,10103.0,10829.0
genetic_algorithm,100,7587.0,10103.0,10830.0
genetic_algorithm,100,7587.0,10106.0,10831.0
genetic_algorithm,100,7589.0,10106.0,10831.0
genetic_algorithm,100,7589.0,10108.0,10832.0
genetic_algorithm,100,7589.0,10108.0,10832.0
genetic_algorithm,100,7589.0,10108.0,10832.0
genetic_algorithm,100,7589.0,10108.0,10838.0
genetic_algorithm,100,7589.0,10109.0,10838.0
genetic_algorithm,100,7589.0,10109.0,10838.0
genetic_algorithm,100,7589.0,10109.0,10838.0
genetic_algorithm,100,7589.0,10109.0,10838.0
genetic_algorithm,100,7590.0,10109.0,10838.0
genetic_algorithm,100,7590.0,10109.0,10840.0
genetic_algorithm,100,7591.0,10113.0,10841.0
genetic_algorithm,100,7591.0,10113.0,10841.0
genetic_algorithm,100,7591.0,10113.0,10841.0
genetic_algorithm,100,7591.0,10113.0,10841.0
genetic_algorithm,100,7591.0,10113.0,10841.0
genetic_algorithm,100,7591.0,10113.0,10841.0
genetic_algorithm,100,7592.0,10113.0,10841.0
genetic_algorithm,100,7592.0,10113.0,10841.0
genetic_algorithm,100,7592.0,10113.0,10841.0
genetic_algorithm,100,7592.0,10113.0,10841.0
genetic_algorithm,100,7592.0,10113.0,10841.0
genetic_algorithm,100,7593.0,10113.0,10841.0
genetic_algorithm,100,7593.0,10113.0,10841.0
genetic_algorithm,100,7593.0,10113.0,10841.0
genetic_algorithm,100,7593.0,10113.0,10841.0
genetic_algorithm,100,7593.0,10113.0,10841.0
genetic_algorithm,100,7593.0,10113.0,10841.0
genetic_algorithm,100,7594.0,10114.0,10842.0
genetic_algorithm,100,7594.0,10114.0,10842.0
genetic_algorithm,100,7594.0,10116.0,10842.0
genetic_algorithm,100,7594.0,10116.0,10842.0
genetic_algorithm,100,7594.0,10116.0,10842.0
genetic_algorithm,100,7594.0,10116.0,10842.0
genetic_algorithm,100,7595.0,10116.0,10842.0
genetic_algorithm,100,7595.0,10116.0,10842.0
genetic_algorithm,100,7598.0,10117.0,10843.0
genetic_algorithm,100,7598.0,10118.0,10843.0
genetic_algorithm,100,7598.0,10118.0,10843.0
genetic_algorithm,100,7598.0,10118.0,10843.0
genetic_algorithm,100,7598.0,10118.0,10843.0
genetic_algorithm,100,7598.0,10118.0,10843.0
genetic_algorithm,100,7598.0,10118.0,10843.0
genetic_algorithm,100,7598.0,10118.0,10843.0
genetic_algorithm,100,7598.0,10118.0,10843.0
genetic_algorithm,100,7598.0,10118.0,10844.0
genetic_algorithm,100,7598.0,10119.0,10844.0
genetic_algorithm,100,7598.0,10119.0,10846.0
genetic_algorithm,100,7598.0,10120.0,10846.0
genetic_algorithm,100,7598.0,10120.0,10846.0
genetic_algorithm,100,7598.0,10121.0,10847.0
genetic_algorithm,100,7598.0,10121.0,10847.0
genetic_algorithm,100,7598.0,10121.0,10847.0
genetic_algorithm,100,7598.0,10121.0,10847.0
genetic_algorithm,100,7598.0,10121.0,10848.0
genetic_algorithm,100,7598.0,10121.0,10848.0
genetic_algorithm,100,7598.0,10121.0,10848.0
genetic_algorithm,100,7598.0,10121.0,10848.0
genetic_algorithm,100,7599.0,10121.0,10848.0
genetic_algorithm,100,7600.0,10121.0,10848.0
genetic_algorithm,100,7600.0,10121.0,10848.0
genetic_algorithm,100,7600.0,10121.0,10848.0
genetic_algorithm,100,7601.0,10123.0,10848.0
genetic_algorithm,100,7601.0,10123.0,10848.0
genetic_algorithm,100,7601.0,10125.0,10849.0
genetic_algorithm,100,7601.0,10125.0,10849.0
genetic_algorithm,100,7602.0,10126.0,10849.0
genetic_algorithm,100,7602.0,10127.0,10850.0
genetic_algorithm,100,7606.0,10129.0,10851.0
genetic_algorithm,100,7606.0,10130.0,10852.0
genetic_algorithm,100,7606.0,10130.0,10852.0
genetic_algorithm,100,7606.0,10130.0,10852.0
genetic_algorithm,100,7608.0,10131.0,10853.0
genetic_algorithm,100,7608.0,10132.0,10853.0
genetic_algorithm,100,7608.0,10132.0,10853.0
genetic_algorithm,100,7608.0,10132.0,10853.0
genetic_algorithm,100,7608.0,10132.0,10853.0
genetic_algorithm,100,7608.0,10132.0,10853.0
genetic_algorithm,100,7608.0,10132.0,10853.0
genetic_algorithm,100,7608.0,10132.0,10853.0
genetic_algorithm,100,7608.0,10132.0,10853.0
genetic_algorithm,100,7608.0,10132.0,10855.0
genetic_algorithm,100,7608.0,10132.0,10857.0
genetic_algorithm,100,7608.0,10133.0,10857.0
genetic_algorithm,100,7608.0,10133.0,10857.0
genetic_algorithm,100,7608.0,10133.0,10857.0
genetic_algorithm,100,7608.0,10133.0,10857.0
genetic_algorithm,100,7608.0,10133.0,10857.0
genetic_algorithm,100,7609.0,10133.0,10857.0
genetic_algorithm,100,7609.0,10135.0,10858.0
genetic_algorithm,100,7609.0,10136.0,10858.0
genetic_algorithm,100,7610.0,10136.0,10858.0
genetic_algorithm,100,7610.0,10136.0,10859.0
genetic_algorithm,100,7611.0,10136.0,10859.0
genetic_algorithm,100,7611.0,10136.0,10859.0
genetic_algorithm,100,7611.0,10136.0,10859.0
genetic_algorithm,100,7612.0,10137.0,10859.0
genetic_algorithm,100,7612.0,10137.0,10866.0
genetic_algorithm,100,7612.0,10137.0,10866.0
genetic_algorithm,100,7612.0,10137.0,10866.0
genetic_algorithm,100,7612.0,10143.0,10868.0
genetic_algorithm,100,7612.0,10143.0,10868.0
genetic_algorithm,100,7612.0,10143.0,10868.0
genetic_algorithm,100,7612.0,10143.0,10868.0
genetic_algorithm,100,7612.0,10143.0,10868.0
genetic_algorithm,100,7612.0,10144.0,10869.0
genetic_algorithm,100,7612.0,10144.0,10869.0
genetic_algorithm,100,7612.0,10144.0,10869.0
genetic_algorithm,100,7612.0,10144.0,10869.0
genetic_algorithm,100,7612.0,10146.0,10869.0
genetic_algorithm,100,7612.0,10146.0,10869.0
genetic_algorithm,100,7612.0,10146.0,10871.0
genetic_algorithm,100,7612.0,10146.0,10871.0
genetic_algorithm,100,7612.0,10146.0,10871.0
genetic_algorithm,100,7612.0,10146.0,10871.0
genetic_algorithm,100,7612.0,10146.0,10871.0
genetic_algorithm,100,7612.0,10146.0,10871.0
genetic_algorithm,100,7614.0,10147.0,10872.0
genetic_algorithm,100,7614.0,10147.0,10872.0
genetic_algorithm,100,7614.0,10147.0,10872.0
genetic_algorithm,100,7614.0,10147.0,10872.0
genetic_algorithm,100,7614.0,10151.0,10873.0
genetic_algorithm,100,7614.0,10151.0,10873.0
genetic_algorithm,100,7614.0,10151.0,10873.0
genetic_algorithm,100,7614.0,10151.0,10873.0
genetic_algorithm,100,7614.0,10151.0,10873.0
genetic_algorithm,100,7615.0,10152.0,10873.0
genetic_algorithm,100,7615.0,10152.0,10873.0
genetic_algorithm,100,7615.0,10153.0,10874.0
genetic_algorithm,100,7615.0,10153.0,10874.0
genetic_algorithm,100,7615.0,10153.0,10874.0
genetic_algorithm,100,7615.0,10153.0,10874.0
genetic_algorithm,100,7616.0,10154.0,10874.0
genetic_algorithm,100,7616.0,10154.0,10874.0
genetic_algorithm,100,7616.0,10154.0,10874.0
genetic_algorithm,100,7616.0,10154.0,10874.0
genetic_algorithm,100,7616.0,10154.0,10874.0
genetic_algorithm,100,7616.0,10154.0,10874.0
genetic_algorithm,100,7616.0,10154.0,10874.0
genetic_algorithm,100,7616.0,10154.0,10874.0
genetic_algorithm,100,7616.0,10154.0,10874.0
genetic_algorithm,100,7616.0,10154.0,10874.0
genetic_algorithm,100,7616.0,10154.0,10874.0
genetic_algorithm,100,7616.0,10154.0,10874.0
genetic_algorithm,100,7616.0,10154.0,10876.0
genetic_algorithm,100,7616.0,10154.0,10876.0
genetic_algorithm,100,7619.0,10155.0,10876.0
genetic_algorithm,100,7619.0,10155.0,10876.0
genetic_algorithm,100,7619.0,10155.0,10876.0
genetic_algorithm,100,7619.0,10156.0,10877.0
genetic_algorithm,100,7619.0,10156.0,10877.0
genetic_algorithm,100,7619.0,10156.0,10877.0
genetic_algorithm,100,7619.0,10157.0,10881.0
genetic_algorithm,100,7619.0,10157.0,10881.0
genetic_algorithm,100,7619.0,10157.0,10881.0
genetic_algorithm,100,7619.0,10157.0,10881.0
genetic_algorithm,100,7619.0,10157.0,10881.0
genetic_algorithm,100,7619.0,10157.0,10881.0
genetic_algorithm,100,7619.0,10157.0,10881.0
genetic_algorithm,100,7619.0,10157.0,10881.0
genetic_algorithm,100,7619.0,10158.0,10881.0
genetic_algorithm,100,7620.0,10158.0,10881.0
genetic_algorithm,100,7620.0,10158.0,10881.0
genetic_algorithm,100,7620.0,10159.0,10881.0
genetic_algorithm,100,7620.0,10159.0,10881.0
genetic_algorithm,100,7620.0,10159.0,10881.0
genetic_algorithm,100,7620.0,10159.0,10881.0
genetic_algorithm,100,7620.0,10159.0,10881.0
genetic_algorithm,100,7620.0,10159.0,10881.0
genetic_algorithm,100,7620.0,10164.0,10883.0
genetic_algorithm,100,7620.0,10164.0,10887.0
genetic_algorithm,100,7620.0,10164.0,10887.0
genetic_algorithm,100,7620.0,10164.0,10887.0
genetic_algorithm,100,7620.0,10164.0,10887.0
genetic_algorithm,100,7620.0,10164.0,10887.0
genetic_algorithm,100,7620.0,10164.0,10887.0
genetic_algorithm,100,7620.0,10164.0,10887.0
genetic_algorithm,100,7620.0,10165.0,10888.0
genetic_algorithm,100,7620.0,10165.0,10888.0
genetic_algorithm,100,7622.0,10166.0,10888.0
genetic_algorithm,100,7624.0,10167.0,10888.0
genetic_algorithm,100,7624.0,10167.0,10888.0
genetic_algorithm,100,7624.0,10167.0,10888.0
genetic_algorithm,100,7624.0,10167.0,10888.0
genetic_algorithm,100,7624.0,10167.0,10888.0
genetic_algorithm,100,7624.0,10167.0,10888.0
genetic_algorithm,100,7624.0,10167.0,10888.0
genetic_algorithm,100,7624.0,10168.0,10889.0
genetic_algorithm,100,7624.0,10168.0,10889.0
genetic_algorithm,100,7624.0,10168.0,10889.0
genetic_algorithm,100,7624.0,10168.0,10889.0
genetic_algorithm,100,7624.0,10168.0,10889.0
genetic_algorithm,100,7624.0,10168.0,10889.0
genetic_algorithm,100,7624.0,10168.0,10889.0
genetic_algorithm,100,7624.0,10168.0,10889.0
genetic_algorithm,100,7624.0,10168.0,10889.0
genetic_algorithm,100,7624.0,10168.0,10889.0
genetic_algorithm,100,7624.0,10168.0,10889.0
genetic_algorithm,100,7626.0,10169.0,10890.0
genetic_algorithm,100,7626.0,10169.0,10890.0
genetic_algorithm,100,7626.0,10169.0,10890.0
genetic_algorithm,100,7626.0,10169.0,10890.0
genetic_algorithm,100,7626.0,10170.0,10890.0
genetic_algorithm,100,7626.0,10170.0,10890.0
genetic_algorithm,100,7626.0,10170.0,10890.0
genetic_algorithm,100,7626.0,10170.0,10890.0
genetic_algorithm,100,7626.0,10171.0,10891.0
genetic_algorithm,100,7626.0,10172.0,10892.0
genetic_algorithm,100,7626.0,10172.0,10901.0
genetic_algorithm,100,7626.0,10172.0,10902.0
genetic_algorithm,100,7626.0,10172.0,10902.0
genetic_algorithm,100,7626.0,10172.0,10902.0
genetic_algorithm,100,7628.0,10173.0,10902.0
genetic_algorithm,100,7628.0,10173.0,10902.0
genetic_algorithm,100,7628.0,10173.0,10902.0
genetic_algorithm,100,7628.0,10176.0,10903.0
genetic_algorithm,100,7628.0,10176.0,10903.0
genetic_algorithm,100,7628.0,10176.0,10903.0
genetic_algorithm,100,7628.0,10176.0,10903.0
genetic_algorithm,100,7629.0,10176.0,10903.0
genetic_algorithm,100,7629.0,10176.0,10904.0
genetic_algorithm,100,7629.0,10176.0,10904.0
genetic_algorithm,100,7629.0,10177.0,10904.0
genetic_algorithm,100,7629.0,10177.0,10906.0
genetic_algorithm,100,7629.0,10177.0,10906.0
genetic_algorithm,100,7629.0,10177.0,10906.0
genetic_algorithm,100,7629.0,10177.0,10906.0
genetic_algorithm,100,7629.0,10177.0,10906.0
genetic_algorithm,100,7629.0,10177.0,10906.0
genetic_algorithm,100,7629.0,10177.0,10906.0
genetic_algorithm,100,7629.0,10177.0,10906.0
genetic_algorithm,100,7630.0,10178.0,10907.0
genetic_algorithm,100,7630.0,10178.0,10907.0
genetic_algorithm,100,7630.0,10178.0,10907.0
genetic_algorithm,100,7630.0,10179.0,10907.0
genetic_algorithm,100,7630.0,10179.0,10907.0
genetic_algorithm,100,7631.0,10179.0,10907.0
genetic_algorithm,100,7631.0,10179.0,10907.0
genetic_algorithm,100,7631.0,10179.0,10907.0
genetic_algorithm,100,7631.0,10179.0,10907.0
genetic_algorithm,100,7631.0,10179.0,10907.0
genetic_algorithm,100,7631.0,10179.0,10907.0
genetic_algorithm,100,7631.0,10179.0,10907.0
genetic_algorithm,100,7631.0,10180.0,10909.0
genetic_algorithm,100,7631.0,10180.0,10909.0
genetic_algorithm,100,7631.0,10180.0,10909.0
genetic_algorithm,100,7631.0,10180.0,10909.0
genetic_algorithm,100,7631.0,10180.0,10909.0
genetic_algorithm,100,7631.0,10181.0,10909.0
genetic_algorithm,100,7631.0,10182.0,10910.0
genetic_algorithm,100,7631.0,10182.0,10910.0
genetic_algorithm,100,7631.0,10182.0,10910.0
genetic_algorithm,100,7631.0,10182.0,10911.0
genetic_algorithm,100,7632.0,10182.0,10911.0
genetic_algorithm,100,7633.0,10182.0,10911.0
genetic_algorithm,100,7633.0,10182.0,10911.0
genetic_algorithm,100,7633.0,10182.0,10911.0
genetic_algorithm,100,7633.0,10182.0,10911.0
genetic_algorithm,100,7633.0,10182.0,10911.0
genetic_algorithm,100,7633.0,10182.0,10911.0
genetic_algorithm,100,7633.0,10182.0,10911.0
genetic_algorithm,100,7633.0,10183.0,10911.0
genetic_algorithm,100,7633.0,10183.0,10911.0
genetic_algorithm,100,7634.0,10183.0,10911.0
genetic_algorithm,100,7634.0,10185.0,10912.0
genetic_algorithm,100,7635.0,10185.0,10912.0
genetic_algorithm,100,7635.0,10185.0,10912.0
genetic_algorithm,100,7635.0,10185.0,10912.0
genetic_algorithm,100,7635.0,10185.0,10912.0
genetic_algorithm,100,7635.0,10185.0,10912.0
genetic_algorithm,100,7635.0,10185.0,10912.0
genetic_algorithm,100,7635.0,10185.0,10912.0
genetic_algorithm,100,7636.0,10186.0,10912.0
genetic_algorithm,100,7636.0,10186.0,10912.0
genetic_algorithm,100,7636.0,10186.0,10912.0
genetic_algorithm,100,7636.0,10186.0,10912.0
genetic_algorithm,100,7636.0,10186.0,10912.0
genetic_algorithm,100,7637.0,10186.0,10912.0
genetic_algorithm,100,7637.0,10186.0,10912.0
genetic_algorithm,100,7637.0,10186.0,10912.0
genetic_algorithm,100,7637.0,10186.0,10912.0
genetic_algorithm,100,7637.0,10186.0,10912.0
genetic_algorithm,100,7637.0,10188.0,10913.0
genetic_algorithm,100,7637.0,10188.0,10913.0
genetic_algorithm,100,7637.0,10188.0,10921.0
genetic_algorithm,100,7638.0,10188.0,10921.0
genetic_algorithm,100,7638.0,10188.0,10921.0
genetic_algorithm,100,7638.0,10188.0,10921.0
genetic_algorithm,100,7638.0,10188.0,10921.0
genetic_algorithm,100,7638.0,10188.0,10921.0
genetic_algorithm,100,7638.0,10188.0,10921.0
genetic_algorithm,100,7639.0,10188.0,10921.0
genetic_algorithm,100,7639.0,10189.0,10921.0
genetic_algorithm,100,7639.0,10189.0,10921.0
genetic_algorithm,100,7639.0,10189.0,10921.0
genetic_algorithm,100,7639.0,10190.0,10922.0
genetic_algorithm,100,7639.0,10190.0,10926.0
genetic_algorithm,100,7639.0,10190.0,10926.0
genetic_algorithm,100,7640.0,10190.0,10926.0
genetic_algorithm,100,7640.0,10191.0,10926.0
genetic_algorithm,100,7640.0,10191.0,10926.0
genetic_algorithm,100,7642.0,10192.0,10926.0
genetic_algorithm,100,7642.0,10192.0,10927.0
genetic_algorithm,100,7642.0,10192.0,10927.0
